Attaching to ozones3-haproxy_s3g3_1, ozones3-haproxy_datanode_3, ozones3-haproxy_scm_1, ozones3-haproxy_om_1, ozones3-haproxy_datanode_2, ozones3-haproxy_datanode_1, ozones3-haproxy_s3g_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g2_1
s3g3_1      | 2019-10-06 05:27:18 INFO  DFSUtil:1641 - Starting Web-server for s3gateway at: http://0.0.0.0:9878
datanode_3  | 2019-10-06 05:27:20 INFO  ContextHandler:781 - Started o.e.j.s.ServletContextHandler@44f24a20{/logs,file:///var/log/hadoop/,AVAILABLE}
s3g2_1      | 2019-10-06 05:27:18 INFO  Server:419 - Started @4523ms
om_1        | ************************************************************/
datanode_2  | 2019-10-06 05:27:18 INFO  HttpServer2:975 - Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
datanode_1  | 2019-10-06 05:27:20 INFO  HttpServer2:958 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:117 - using custom profile for table: validCerts
s3g2_1      | 2019-10-06 05:27:18 INFO  BaseHttpServer:215 - HTTP server of S3GATEWAY is listening at http://0.0.0.0:9878
datanode_3  | 2019-10-06 05:27:20 INFO  ContextHandler:781 - Started o.e.j.s.ServletContextHandler@2f897dab{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
om_1        | 2019-10-06 05:27:24 INFO  OzoneManagerStarter:51 - registered UNIX signal handlers for [TERM, HUP, INT]
datanode_2  | 2019-10-06 05:27:18 INFO  HttpServer2:948 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context hddsDatanode
datanode_1  | 2019-10-06 05:27:20 INFO  HttpServer2:1191 - Jetty bound to port 9882
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:validCerts
datanode_3  | 2019-10-06 05:27:20 INFO  ContextHandler:781 - Started o.e.j.w.WebAppContext@feb98ef{/,file:///tmp/jetty-0.0.0.0-9882-hddsDatanode-_-any-12980625331545681362.dir/webapp/,AVAILABLE}{/hddsDatanode}
om_1        | 2019-10-06 05:27:25 INFO  OMHANodeDetails:190 - Configuration either no ozone.om.address set. Falling back to the default OM address om/172.18.0.7:9862
datanode_2  | 2019-10-06 05:27:18 INFO  HttpServer2:958 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_1  | 2019-10-06 05:27:20 INFO  Server:351 - jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:117 - using custom profile for table: revokedCerts
datanode_3  | 2019-10-06 05:27:20 INFO  AbstractConnector:278 - Started ServerConnector@9b9a327{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
om_1        | 2019-10-06 05:27:25 INFO  OMHANodeDetails:220 - OM Service ID is not set. Setting it to the default ID: omServiceIdDefault
datanode_1  | 2019-10-06 05:27:20 INFO  ContextHandler:781 - Started o.e.j.s.ServletContextHandler@1859e2a4{/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_2  | 2019-10-06 05:27:18 INFO  HttpServer2:958 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:revokedCerts
datanode_3  | 2019-10-06 05:27:20 INFO  Server:419 - Started @3636ms
om_1        | 2019-10-06 05:27:25 WARN  ServerUtils:222 - ozone.om.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_1  | 2019-10-06 05:27:20 INFO  ContextHandler:781 - Started o.e.j.s.ServletContextHandler@d5d5353{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_2  | 2019-10-06 05:27:18 INFO  HttpServer2:1191 - Jetty bound to port 9882
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:117 - using custom profile for table: default
datanode_3  | 2019-10-06 05:27:20 INFO  MetricsSinkAdapter:204 - Sink prometheus started
om_1        | 2019-10-06 05:27:25 WARN  ServerUtils:222 - ozone.om.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_2  | 2019-10-06 05:27:18 INFO  Server:351 - jetty-9.3.25.v20180904, build timestamp: 2018-09-04T21:11:46Z, git hash: 3ce520221d0240229c862b122d2b06c12a625732
datanode_1  | 2019-10-06 05:27:20 INFO  ContextHandler:781 - Started o.e.j.w.WebAppContext@7654f833{/,file:///tmp/jetty-0.0.0.0-9882-hddsDatanode-_-any-3533301947523264713.dir/webapp/,AVAILABLE}{/hddsDatanode}
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:174 - Using default column profile:DBProfile.DISK for Table:default
datanode_3  | 2019-10-06 05:27:20 INFO  MetricsSystemImpl:301 - Registered sink prometheus
om_1        | 2019-10-06 05:27:26 WARN  ServerUtils:222 - ozone.om.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_2  | 2019-10-06 05:27:18 INFO  ContextHandler:781 - Started o.e.j.s.ServletContextHandler@176996c3{/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_1  | 2019-10-06 05:27:20 INFO  AbstractConnector:278 - Started ServerConnector@75a0c890{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
scm_1       | 2019-10-06 05:27:21 INFO  DBStoreBuilder:205 - Using default options. DBProfile.DISK
datanode_3  | 2019-10-06 05:27:20 INFO  BaseHttpServer:215 - HTTP server of HDDSDATANODE is listening at http://0.0.0.0:9882
om_1        | 2019-10-06 05:27:26 INFO  log:192 - Logging initialized @2482ms
datanode_2  | 2019-10-06 05:27:18 INFO  ContextHandler:781 - Started o.e.j.s.ServletContextHandler@39a87e72{/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.5.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_1  | 2019-10-06 05:27:20 INFO  Server:419 - Started @3559ms
scm_1       | 2019-10-06 05:27:21 INFO  NodeSchemaLoader:125 - Loading file from java.lang.CompoundEnumeration@20d7d6fb
datanode_3  | 2019-10-06 05:27:20 INFO  JvmPauseMonitor:188 - Starting JVM pause monitor
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: userTable
datanode_2  | 2019-10-06 05:27:18 INFO  ContextHandler:781 - Started o.e.j.w.WebAppContext@d7109be{/,file:///tmp/jetty-0.0.0.0-9882-hddsDatanode-_-any-286090271495608544.dir/webapp/,AVAILABLE}{/hddsDatanode}
datanode_1  | 2019-10-06 05:27:20 INFO  MetricsSinkAdapter:204 - Sink prometheus started
scm_1       | 2019-10-06 05:27:21 INFO  NodeSchemaLoader:171 - Loading network topology layer schema file
datanode_3  | 2019-10-06 05:27:21 INFO  InitDatanodeState:140 - DatanodeDetails is persisted to /data/datanode.id
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:userTable
datanode_2  | 2019-10-06 05:27:18 INFO  AbstractConnector:278 - Started ServerConnector@1203d9f3{HTTP/1.1,[http/1.1]}{0.0.0.0:9882}
datanode_1  | 2019-10-06 05:27:20 INFO  MetricsSystemImpl:301 - Registered sink prometheus
scm_1       | 2019-10-06 05:27:21 INFO  SCMNodeManager:116 - Entering startup safe mode.
datanode_3  | 2019-10-06 05:27:23 INFO  OzoneContainer:217 - Attempting to start container services.
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: volumeTable
datanode_2  | 2019-10-06 05:27:18 INFO  Server:419 - Started @4234ms
datanode_1  | 2019-10-06 05:27:20 INFO  BaseHttpServer:215 - HTTP server of HDDSDATANODE is listening at http://0.0.0.0:9882
scm_1       | 2019-10-06 05:27:21 INFO  ContainerPlacementPolicyFactory:57 - Create container placement policy of type org.apache.hadoop.hdds.scm.container.placement.algorithms.SCMContainerPlacementRandom
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:volumeTable
datanode_2  | 2019-10-06 05:27:19 INFO  MetricsSinkAdapter:204 - Sink prometheus started
datanode_1  | 2019-10-06 05:27:20 INFO  JvmPauseMonitor:188 - Starting JVM pause monitor
scm_1       | 2019-10-06 05:27:21 WARN  ServerUtils:145 - ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: bucketTable
datanode_2  | 2019-10-06 05:27:19 INFO  MetricsSystemImpl:301 - Registered sink prometheus
datanode_1  | 2019-10-06 05:27:20 INFO  InitDatanodeState:140 - DatanodeDetails is persisted to /data/datanode.id
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:bucketTable
scm_1       | 2019-10-06 05:27:21 INFO  SCMPipelineManager:132 - No pipeline exists in current db
datanode_3  | 2019-10-06 05:27:23 INFO  OzoneContainer:179 - Background container scanner has been disabled.
datanode_2  | 2019-10-06 05:27:19 INFO  BaseHttpServer:215 - HTTP server of HDDSDATANODE is listening at http://0.0.0.0:9882
datanode_1  | 2019-10-06 05:27:23 INFO  OzoneContainer:217 - Attempting to start container services.
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: keyTable
scm_1       | 2019-10-06 05:27:21 WARN  ServerUtils:145 - ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_3  | 2019-10-06 05:27:23 INFO  XceiverServerRatis:417 - Starting XceiverServerRatis d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d at port 9858
datanode_2  | 2019-10-06 05:27:19 INFO  JvmPauseMonitor:188 - Starting JVM pause monitor
datanode_1  | 2019-10-06 05:27:23 INFO  OzoneContainer:179 - Background container scanner has been disabled.
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:keyTable
scm_1       | 2019-10-06 05:27:21 WARN  EventQueue:183 - No event handler registered for event TypedEvent{payloadType=SafeModeStatus, name='SafeModeStatus'}
datanode_3  | 2019-10-06 05:27:23 INFO  RaftServerProxy:299 - d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d: start RPC server
datanode_2  | 2019-10-06 05:27:19 INFO  InitDatanodeState:140 - DatanodeDetails is persisted to /data/datanode.id
datanode_1  | 2019-10-06 05:27:23 INFO  XceiverServerRatis:417 - Starting XceiverServerRatis b6b47253-a98c-4837-aef4-099a0ac644f4 at port 9858
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: deletedTable
scm_1       | 2019-10-06 05:27:22 INFO  CallQueueManager:84 - Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 1000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_3  | 2019-10-06 05:27:23 INFO  GrpcService:158 - d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_1  | 2019-10-06 05:27:23 INFO  RaftServerProxy:299 - b6b47253-a98c-4837-aef4-099a0ac644f4: start RPC server
datanode_2  | 2019-10-06 05:27:22 INFO  Client:948 - Retrying connect to server: scm/172.18.0.9:9861. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:deletedTable
scm_1       | 2019-10-06 05:27:22 INFO  Server:1074 - Starting Socket Reader #1 for port 9861
datanode_3  | WARNING: An illegal reflective access operation has occurred
datanode_1  | 2019-10-06 05:27:23 INFO  GrpcService:158 - b6b47253-a98c-4837-aef4-099a0ac644f4: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_2  | 2019-10-06 05:27:23 INFO  Client:948 - Retrying connect to server: scm/172.18.0.9:9861. Already tried 1 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=2147483647, sleepTime=1000 MILLISECONDS)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: openKeyTable
scm_1       | 2019-10-06 05:27:22 INFO  CallQueueManager:84 - Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 1000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_3  | WARNING: Illegal reflective access by org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil (file:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar) to field java.nio.Buffer.address
datanode_1  | WARNING: An illegal reflective access operation has occurred
datanode_2  | 2019-10-06 05:27:23 INFO  OzoneContainer:217 - Attempting to start container services.
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:openKeyTable
datanode_3  | WARNING: Please consider reporting this to the maintainers of org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil
datanode_1  | WARNING: Illegal reflective access by org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil (file:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar) to field java.nio.Buffer.address
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: s3Table
datanode_2  | 2019-10-06 05:27:23 INFO  OzoneContainer:179 - Background container scanner has been disabled.
datanode_3  | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
datanode_1  | WARNING: Please consider reporting this to the maintainers of org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:s3Table
scm_1       | 2019-10-06 05:27:22 INFO  Server:1074 - Starting Socket Reader #1 for port 9863
datanode_2  | 2019-10-06 05:27:23 INFO  XceiverServerRatis:417 - Starting XceiverServerRatis 734ea6cf-88e0-48ca-b686-a4557f6cd67f at port 9858
datanode_3  | WARNING: All illegal access operations will be denied in a future release
datanode_1  | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: multipartInfoTable
scm_1       | 2019-10-06 05:27:22 INFO  CallQueueManager:84 - Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 1000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_2  | 2019-10-06 05:27:23 INFO  RaftServerProxy:299 - 734ea6cf-88e0-48ca-b686-a4557f6cd67f: start RPC server
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerProxy:89 - d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d: addNew group-9AB62E417050:[d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d:172.18.0.8:9858] returns group-9AB62E417050:java.util.concurrent.CompletableFuture@2e46f249[Not completed]
datanode_1  | WARNING: All illegal access operations will be denied in a future release
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:multipartInfoTable
scm_1       | 2019-10-06 05:27:22 INFO  Server:1074 - Starting Socket Reader #1 for port 9860
datanode_2  | 2019-10-06 05:27:23 INFO  GrpcService:158 - 734ea6cf-88e0-48ca-b686-a4557f6cd67f: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerImpl:95 - d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d: new RaftServerImpl for group-9AB62E417050:[d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d:172.18.0.8:9858] with ContainerStateMachine:uninitialized
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerProxy:89 - b6b47253-a98c-4837-aef4-099a0ac644f4: addNew group-E1E11131FC9C:[b6b47253-a98c-4837-aef4-099a0ac644f4:172.18.0.6:9858] returns group-E1E11131FC9C:java.util.concurrent.CompletableFuture@4a25ea3c[Not completed]
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: dTokenTable
scm_1       | 2019-10-06 05:27:22 INFO  DFSUtil:1641 - Starting Web-server for scm at: http://0.0.0.0:9876
datanode_2  | WARNING: An illegal reflective access operation has occurred
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.rpc.timeout.min = 5s (custom)
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerImpl:95 - b6b47253-a98c-4837-aef4-099a0ac644f4: new RaftServerImpl for group-E1E11131FC9C:[b6b47253-a98c-4837-aef4-099a0ac644f4:172.18.0.6:9858] with ContainerStateMachine:uninitialized
scm_1       | 2019-10-06 05:27:22 INFO  AuthenticationFilter:240 - Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:dTokenTable
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.rpc.timeout.max = 5200ms (custom)
scm_1       | 2019-10-06 05:27:22 INFO  HttpRequestLog:81 - Http request log for http.requests.scm is not defined
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.rpc.timeout.min = 5s (custom)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: s3SecretTable
scm_1       | 2019-10-06 05:27:22 INFO  HttpServer2:975 - Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.rpc.timeout.max = 5200ms (custom)
datanode_2  | WARNING: Illegal reflective access by org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil (file:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar) to field java.nio.Buffer.address
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.rpcslowness.timeout = 120s (custom)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:s3SecretTable
scm_1       | 2019-10-06 05:27:22 INFO  HttpServer2:948 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context scm
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.rpcslowness.timeout = 120s (custom)
datanode_2  | WARNING: Please consider reporting this to the maintainers of org.apache.ratis.thirdparty.com.google.protobuf.UnsafeUtil
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.sleep.deviation.threshold = 300 (default)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: prefixTable
scm_1       | 2019-10-06 05:27:22 INFO  HttpServer2:958 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.sleep.deviation.threshold = 300 (default)
datanode_2  | WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.log.appender.install.snapshot.enabled = false (custom)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:168 - Using default column profile:DBProfile.DISK for Table:prefixTable
scm_1       | 2019-10-06 05:27:22 INFO  HttpServer2:958 - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_2  | WARNING: All illegal access operations will be denied in a future release
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerImpl:103 - d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d@group-9AB62E417050: ConfigurationManager, init=-1: [d2c34327-2a83-4f44-9ebf-d89c1dbd1b5d:172.18.0.8:9858], old=null, confs=<EMPTY_MAP>
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:117 - using custom profile for table: default
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.log.appender.install.snapshot.enabled = false (custom)
scm_1       | 2019-10-06 05:27:22 INFO  StorageContainerManager:770 - StorageContainerLocationProtocol RPC server is listening at /0.0.0.0:9860
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerProxy:89 - 734ea6cf-88e0-48ca-b686-a4557f6cd67f: addNew group-A2D2B4C5DACC:[734ea6cf-88e0-48ca-b686-a4557f6cd67f:172.18.0.5:9858] returns group-A2D2B4C5DACC:java.util.concurrent.CompletableFuture@6f3a7388[Not completed]
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.storage.dir = [/data/metadata/ratis] (custom)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:174 - Using default column profile:DBProfile.DISK for Table:default
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerImpl:103 - b6b47253-a98c-4837-aef4-099a0ac644f4@group-E1E11131FC9C: ConfigurationManager, init=-1: [b6b47253-a98c-4837-aef4-099a0ac644f4:172.18.0.6:9858], old=null, confs=<EMPTY_MAP>
scm_1       | 2019-10-06 05:27:22 INFO  MetricsConfig:118 - Loaded properties from hadoop-metrics2.properties
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerImpl:95 - 734ea6cf-88e0-48ca-b686-a4557f6cd67f: new RaftServerImpl for group-A2D2B4C5DACC:[734ea6cf-88e0-48ca-b686-a4557f6cd67f:172.18.0.5:9858] with ContainerStateMachine:uninitialized
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.log.corruption.policy = EXCEPTION (default)
om_1        | 2019-10-06 05:27:26 INFO  DBStoreBuilder:205 - Using default options. DBProfile.DISK
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.rpc.timeout.min = 5s (custom)
datanode_3  | 2019-10-06 05:27:26 INFO  RaftStorageDirectory:246 - The storage directory /data/metadata/ratis/4e850dde-90e1-4178-a0f6-9ab62e417050 does not exist. Creating ...
om_1        | 2019-10-06 05:27:26 INFO  CallQueueManager:84 - Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 2000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.log.corruption.policy = EXCEPTION (default)
scm_1       | 2019-10-06 05:27:22 INFO  MetricsSystemImpl:374 - Scheduled Metric snapshot period at 10 second(s).
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.rpc.timeout.max = 5200ms (custom)
datanode_3  | 2019-10-06 05:27:26 INFO  RaftStorageDirectory:328 - Lock on /data/metadata/ratis/4e850dde-90e1-4178-a0f6-9ab62e417050/in_use.lock acquired by nodename 7@f69c022f8491
om_1        | 2019-10-06 05:27:26 INFO  Server:1074 - Starting Socket Reader #1 for port 9862
datanode_1  | 2019-10-06 05:27:25 INFO  RaftStorageDirectory:246 - The storage directory /data/metadata/ratis/d74f0d1b-bfd6-4539-b330-e1e11131fc9c does not exist. Creating ...
scm_1       | 2019-10-06 05:27:22 INFO  MetricsSystemImpl:191 - StorageContainerManager metrics system started
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.rpcslowness.timeout = 120s (custom)
om_1        | 2019-10-06 05:27:27 INFO  OzoneManager:1069 - OzoneManager RPC server is listening at om/172.18.0.7:9862
scm_1       | 2019-10-06 05:27:23 INFO  SCMClientProtocolServer:159 - RPC server for Client  is listening at /0.0.0.0:9860
datanode_1  | 2019-10-06 05:27:25 INFO  RaftStorageDirectory:328 - Lock on /data/metadata/ratis/d74f0d1b-bfd6-4539-b330-e1e11131fc9c/in_use.lock acquired by nodename 7@eae657d8ea1a
datanode_3  | 2019-10-06 05:27:26 INFO  RaftStorage:84 - Storage directory /data/metadata/ratis/4e850dde-90e1-4178-a0f6-9ab62e417050 has been successfully formatted.
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.sleep.deviation.threshold = 300 (default)
om_1        | 2019-10-06 05:27:27 INFO  MetricsConfig:118 - Loaded properties from hadoop-metrics2.properties
scm_1       | 2019-10-06 05:27:23 INFO  Server:1314 - IPC Server Responder: starting
datanode_1  | 2019-10-06 05:27:25 INFO  RaftStorage:84 - Storage directory /data/metadata/ratis/d74f0d1b-bfd6-4539-b330-e1e11131fc9c has been successfully formatted.
datanode_3  | 2019-10-06 05:27:26 INFO  ContainerStateMachine:230 - group-9AB62E417050: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
om_1        | 2019-10-06 05:27:27 INFO  MetricsSystemImpl:374 - Scheduled Metric snapshot period at 10 second(s).
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.log.appender.install.snapshot.enabled = false (custom)
scm_1       | 2019-10-06 05:27:23 INFO  Server:1153 - IPC Server listener on 9860: starting
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.notification.no-leader.timeout = 120s (custom)
om_1        | 2019-10-06 05:27:27 INFO  MetricsSystemImpl:191 - OzoneManager metrics system started
datanode_1  | 2019-10-06 05:27:25 INFO  ContainerStateMachine:230 - group-E1E11131FC9C: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
scm_1       | 2019-10-06 05:27:23 INFO  StorageContainerManager:780 - ScmBlockLocationProtocol RPC server is listening at /0.0.0.0:9863
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerImpl:103 - 734ea6cf-88e0-48ca-b686-a4557f6cd67f@group-A2D2B4C5DACC: ConfigurationManager, init=-1: [734ea6cf-88e0-48ca-b686-a4557f6cd67f:172.18.0.5:9858], old=null, confs=<EMPTY_MAP>
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.log.use.memory = false (default)
om_1        | 2019-10-06 05:27:27 INFO  Server:1314 - IPC Server Responder: starting
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.notification.no-leader.timeout = 120s (custom)
scm_1       | 2019-10-06 05:27:23 INFO  SCMBlockProtocolServer:146 - RPC server for Block Protocol is listening at /0.0.0.0:9863
datanode_2  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_3  | 2019-10-06 05:27:26 INFO  RaftServerConfigKeys:43 - raft.server.log.purge.gap = 1000000 (custom)
datanode_1  | 2019-10-06 05:27:25 INFO  RaftServerConfigKeys:43 - raft.server.log.use.memory = false (default)
scm_1       | 2019-10-06 05:27:23 INFO  Server:1314 - IPC Server Responder: starting
om_1        | 2019-10-06 05:27:27 INFO  Server:1153 - IPC Server listener on 9862: starting
