Attaching to ozones3-haproxy_s3g3_1, ozones3-haproxy_datanode_1, ozones3-haproxy_datanode_2, ozones3-haproxy_scm_1, ozones3-haproxy_datanode_3, ozones3-haproxy_s3g2_1, ozones3-haproxy_om_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1
s3g3_1      | 2019-10-15 21:12:46,353 INFO hdfs.DFSUtil: Starting Web-server for s3gateway at: http://0.0.0.0:9878
datanode_3  | 2019-10-15 21:13:07,540 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,226 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection42: Election TIMEOUT; received 0 response(s) [] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t48, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:07,739 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:07,540 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,246 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection42: begin an election at term 49 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:07,739 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:07,671 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 90 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,265 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection42: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t49, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t49] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t49, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:07,739 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:07,671 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,265 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 49 for DISCOVERED_A_NEW_TERM
datanode_2  | 2019-10-15 21:13:07,775 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 92 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:07,671 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,265 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_2  | 2019-10-15 21:13:07,775 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:07,671 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,265 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_2  | 2019-10-15 21:13:07,775 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:07,740 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 91 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,367 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:101ms, electionTimeout:101ms
datanode_2  | 2019-10-15 21:13:07,775 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:07,740 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_2  | 2019-10-15 21:13:07,917 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 93 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:07,740 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_2  | 2019-10-15 21:13:07,917 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:07,740 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,367 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:07,775 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 92 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:07,775 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:07,775 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_2  | 2019-10-15 21:13:07,917 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_1  | 2019-10-15 21:13:02,367 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 49 for changeToCandidate
datanode_3  | 2019-10-15 21:13:07,775 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,367 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_2  | 2019-10-15 21:13:07,917 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:07,918 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 93 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,392 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection43: begin an election at term 50 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,147 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 94 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:07,918 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,414 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection43: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t50, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t50] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t50, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,147 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:07,918 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,415 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 50 for DISCOVERED_A_NEW_TERM
datanode_2  | 2019-10-15 21:13:08,147 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:07,918 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,415 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_2  | 2019-10-15 21:13:08,147 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:08,147 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 94 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,416 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_2  | 2019-10-15 21:13:08,214 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 95 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:08,147 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,464 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:48ms, electionTimeout:48ms
datanode_2  | 2019-10-15 21:13:08,214 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:08,148 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,464 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_2  | 2019-10-15 21:13:08,214 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:08,148 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,465 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 50 for changeToCandidate
datanode_2  | 2019-10-15 21:13:08,214 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:08,214 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 95 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,465 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_2  | 2019-10-15 21:13:08,259 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 96 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:08,214 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,479 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection44: begin an election at term 51 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,259 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:08,214 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,499 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection44: Election TIMEOUT; received 0 response(s) [] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t51, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,259 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:08,214 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,518 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection44: begin an election at term 52 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,259 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:08,259 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 96 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,536 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection44: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t52, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t52] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t52, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,303 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 97 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:08,259 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,537 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from CANDIDATE to FOLLOWER at term 52 for DISCOVERED_A_NEW_TERM
datanode_2  | 2019-10-15 21:13:08,303 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:08,259 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,537 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown LeaderElection
datanode_2  | 2019-10-15 21:13:08,303 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:08,259 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,537 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start FollowerState
datanode_2  | 2019-10-15 21:13:08,303 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:08,303 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 97 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,635 INFO impl.FollowerState: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-FollowerState: change to CANDIDATE, lastRpcTime:98ms, electionTimeout:98ms
datanode_2  | 2019-10-15 21:13:08,515 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 98 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:08,303 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,635 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: shutdown FollowerState
datanode_2  | 2019-10-15 21:13:08,515 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:08,303 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,635 INFO impl.RaftServerImpl: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3: changes role from  FOLLOWER to CANDIDATE at term 52 for changeToCandidate
datanode_2  | 2019-10-15 21:13:08,516 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:08,303 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,635 INFO impl.RoleInfo: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800: start LeaderElection
datanode_2  | 2019-10-15 21:13:08,516 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_3  | 2019-10-15 21:13:08,515 INFO impl.RaftServerImpl: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 98 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_1  | 2019-10-15 21:13:02,699 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection45: begin an election at term 53 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,545 INFO impl.RaftServerImpl: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3: changes role from  FOLLOWER to FOLLOWER at term 99 for recognizeCandidate:7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800
datanode_3  | 2019-10-15 21:13:08,515 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: shutdown FollowerState
datanode_1  | 2019-10-15 21:13:02,711 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection45: Election TIMEOUT; received 0 response(s) [] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t53, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,545 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: shutdown FollowerState
datanode_3  | 2019-10-15 21:13:08,515 INFO impl.FollowerState: 191f2b51-63e1-4a31-9638-e19ca830d627@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
datanode_1  | 2019-10-15 21:13:02,719 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection45: begin an election at term 54 for -1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,545 INFO impl.RoleInfo: ed337b12-e2de-4a56-aa73-3183f36c3496: start FollowerState
datanode_3  | 2019-10-15 21:13:08,515 INFO impl.RoleInfo: 191f2b51-63e1-4a31-9638-e19ca830d627: start FollowerState
datanode_1  | 2019-10-15 21:13:02,738 INFO impl.LeaderElection: 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-LeaderElection45: Election REJECTED; received 2 response(s) [7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-ed337b12-e2de-4a56-aa73-3183f36c3496#0:FAIL-t54, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800<-191f2b51-63e1-4a31-9638-e19ca830d627#0:FAIL-t54] and 0 exception(s); 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3:t54, leader=null, voted=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800, raftlog=7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800@group-3F586A87DAD3-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [ed337b12-e2de-4a56-aa73-3183f36c3496:172.18.0.7:9858, 7e7b3fa5-d0ca-416e-999f-4e5ac1c2b800:172.18.0.8:9858, 191f2b51-63e1-4a31-9638-e19ca830d627:172.18.0.5:9858], old=null
datanode_2  | 2019-10-15 21:13:08,545 INFO impl.FollowerState: ed337b12-e2de-4a56-aa73-3183f36c3496@group-3F586A87DAD3-FollowerState was interrupted: java.lang.InterruptedException: sleep interrupted
